timestamp,target_x,target_y,target_yaw,robot_x,robot_y,robot_yaw,error_distance,error_yaw
1746362431.2494993,1.25,0.275,0.4363323129986119,0.9871510238818711,0.9367110294181838,-0.9800774113394037,0.7120049653619147,81.15429926585665
1746362431.4572825,1.25,0.275,0.4363323129986119,1.0065917793427521,0.9142532643187075,-1.0854922720726587,0.6840265329836633,87.19412588383152
1746362431.6758878,1.25,0.275,0.4363323129986119,1.0255797765786194,0.8914880776035691,-1.31449690094918,0.6560655352233087,100.31512460741592
1746362431.9075313,1.25,0.275,0.4363323129986119,1.0378877302934046,0.86297996558465,-1.432608761463503,0.6250696400314205,107.0824357253245
1746362432.1450639,1.25,0.275,0.4363323129986119,1.0387747422306586,0.8289896879061258,-1.296680123628019,0.5928917977388888,99.294298462389
1746362432.3201897,1.25,0.275,0.4363323129986119,1.0392804268929636,0.8045244700039011,-1.135251812987357,0.56991131136636,90.04513756875227
1746362432.4685714,1.25,0.275,0.4363323129986119,1.04665753355885,0.7831429739511259,-1.073729902307574,0.547318408820921,86.52019173921987
1746362432.670663,1.25,0.275,0.4363323129986119,1.0605604260635313,0.7634474782414934,-1.1497211123384177,0.5238972143213828,90.87416735407942
1746362432.895734,1.25,0.275,0.4363323129986119,1.076050470349757,0.73915077793274,-1.2881360187965465,0.49567568381060256,98.80475731582828
1746362433.0741987,1.25,0.275,0.4363323129986119,1.0817482078559537,0.7242770372891983,-1.3230592443121185,0.47974839425999444,100.80571074485415
1746362433.219126,1.25,0.275,0.4363323129986119,1.0837455761870491,0.7067083770320617,-1.2448922844560821,0.4626150194676271,96.32707384773474
1746362433.4190888,1.25,0.275,0.4363323129986119,1.086974000595632,0.6840270285345463,-1.1460520186481764,0.4403187329124137,90.66394377099051
1746362433.7137668,1.25,0.275,0.4363323129986119,1.0972316425148019,0.6587641220244576,-1.1072951700782934,0.4130533529726251,88.44333992070858
1746362433.993597,1.25,0.275,0.4363323129986119,1.1086061355731016,0.6415974481849351,-1.1777716661934516,0.3929197296055243,92.4813457029773
1746362434.3075202,1.25,0.275,0.4363323129986119,1.1190763949316913,0.6253277421039862,-1.2764524510970563,0.37399267005084413,98.13533819699212
1746362434.5765219,1.25,0.275,0.4363323129986119,1.1250814003355853,0.6078052325252044,-1.2835010066688548,0.35547711506969565,98.5391906829196
1746362434.832132,1.25,0.275,0.4363323129986119,1.1272648711743511,0.5902664865429303,-1.215298565227648,0.3383147489911906,94.6314786358503
1746362435.0668933,1.25,0.275,0.4363323129986119,1.1302796744205277,0.5739932786543616,-1.1380239523732576,0.3220713229043212,90.20396945578635
1746362435.2804673,1.25,0.275,0.4363323129986119,1.136914683357303,0.5587956970000938,-1.1382387216402448,0.30549678635944455,90.21627482835383
1746362435.520169,1.25,0.275,0.4363323129986119,1.144780059590705,0.5475548623899663,-1.1991509174168955,0.29215986868861554,93.70628656723052
1746362435.7086282,1.25,0.275,0.4363323129986119,1.1504537698156763,0.5387315338119181,-1.2398775046591408,0.2818931958573978,96.03974813018252
1746362435.8862708,1.25,0.275,0.4363323129986119,1.1541482760261992,0.5287149188100995,-1.2367627885253087,0.27121728008289786,95.86128804133264
1746362436.1635365,1.25,0.275,0.4363323129986119,1.158331802580169,0.5112920907632299,-1.195605080013758,0.25345021320855027,93.50312504919113
1746362436.3498573,1.25,0.275,0.4363323129986119,1.16126181991031,0.5013800196429036,-1.176763906914516,0.24315093645542812,92.42360534952913
1746362436.5619595,1.25,0.275,0.4363323129986119,1.1659009727779581,0.49098704037121366,-1.1868271723611414,0.23178232889504324,93.0001879877406
1746362436.7421005,1.25,0.275,0.4363323129986119,1.1698344467238881,0.4831999160939312,-1.2043168693291904,0.2231002487528535,94.00227380897256
